LAN202303300,ARI,5,0,2,1,1,BFX,2,2,mccaj003,L,mccaj003,L,uriaj001,L,uriaj001,L,smitw003,freef001,vargm001,muncm001,rojam002,perad001,outmj002,bettm001,,,,8/F8XD,F,F,9,9,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,8XD,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,35
LAN202303300,ARI,5,1,0,0,0,X,2,2,rojam002,R,rojam002,R,gallz001,R,gallz001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,,,,3/P3DF/FL,T,F,6,9,2,T,T,0,F,F,1,F,F,0,F,F,3,P,F,T,3DF,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,36
LAN202303300,ARI,5,1,1,3,2,BBFFBFB,2,2,bettm001,R,bettm001,R,gallz001,R,gallz001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,,,,W,F,F,9,1,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,37
LAN202303300,ARI,5,1,1,3,1,B1BBFX,2,2,freef001,L,freef001,L,gallz001,R,gallz001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,bettm001,,,S9/L9LS.1-3,F,F,3,2,20,T,T,1,F,F,0,F,F,0,F,F,9,L,F,F,9LS,0,0,N,0,N,0,N,1,3,0,0,,,,,F,F,F,F,F,F,F,F,F,gallz001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,38
LAN202303300,ARI,5,1,1,0,2,FCX,2,2,smitw003,R,smitw003,R,gallz001,R,gallz001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,freef001,,bettm001,S9/P3D.3-H;1-3,F,F,2,3,20,T,T,1,F,F,0,F,F,1,F,F,9,P,F,F,3D,0,0,N,0,N,0,N,1,3,0,4,,,,,F,F,F,F,F,F,F,F,F,gallz001,,gallz001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,39
LAN202303300,ARI,5,1,1,1,2,CBSS,2,3,muncm001,L,muncm001,L,gallz001,R,gallz001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,smitw003,,freef001,K,F,F,5,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,3,2,,,,F,F,F,F,F,F,F,F,F,gallz001,,gallz001,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,40
LAN202303300,ARI,5,1,2,1,2,FSFBX,2,3,martj006,R,martj006,R,gallz001,R,gallz001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,smitw003,,freef001,S9/L9+.3-H;1-2,F,F,10,5,20,T,T,1,F,F,0,F,F,1,F,F,9,L,F,F,9,0,0,N,0,N,0,N,1,2,0,4,,,,,F,F,F,F,F,F,F,F,F,gallz001,,gallz001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,41
LAN202303300,ARI,5,1,2,0,0,.X,2,4,perad001,L,perad001,L,sulsc001,R,sulsc001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,martj006,smitw003,,S7/L78.2-H;1X3(75),F,F,7,6,20,T,T,1,F,F,1,F,F,1,F,F,7,L,F,F,78,0,0,N,0,N,0,N,1,0,4,0,,75,,,F,F,F,F,F,F,F,F,F,gallz001,gallz001,,F,F,F,F,F,,,,,0,5,0,0,7,0,0,0,0,42
LAN202303300,ARI,6,0,0,1,2,CBFS,2,5,lewik001,R,lewik001,R,uriaj001,L,uriaj001,L,smitw003,freef001,vargm001,muncm001,rojam002,perad001,outmj002,bettm001,,,,K,T,F,10,1,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,43
LAN202303300,ARI,6,0,1,3,2,CFBBFBFFFX,2,5,martk001,R,martk001,R,uriaj001,L,uriaj001,L,smitw003,freef001,vargm001,muncm001,rojam002,perad001,outmj002,bettm001,,,,S9/L9LS.BX2(96),F,F,4,2,20,T,T,1,F,F,1,F,F,0,F,F,9,L,F,F,9LS,0,0,N,0,N,0,N,0,0,0,0,96,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,6,0,0,9,0,0,0,0,44
